channel,fetched_at,source_url,external_product_id,external_offer_id,brand_name,product_name,model_code,product_detail_url,offer_url,public_monthly_fee,card_applied_monthly_fee,contract_term_months,management_type,promo_duration_months,post_promo_monthly_fee,support_pricing_model,support_amount,support_amount_min,support_amount_max,rating,review_count,order_count,ranking_rank,feature_tags_json,metadata_json
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:HQP-M50SW/HQP-M50SW1C,ajd:2682:39249,현대큐밍,현대큐밍 더퓨어 마크업 대용량 냉온정수기 18.9L (스탠드),HQP-M50SW/HQP-M50SW1C,https://www.ajd.co.kr/electronics/overview/4020/detail/2682,https://www.ajd.co.kr/electronics/overview/4020/detail/2682,31900,6900,60,visit,,,hidden,,,,,2,,112,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":2,""textBadges"":[""위생기능 98위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":66,""편의기능"":70,""렌탈료"":80},""detailSn"":2682,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":112,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리"",""companyName"":""현대큐밍"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":25000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:HQP-M50SW/HQP-M50SW1C,ajd:2682:39250,현대큐밍,현대큐밍 더퓨어 마크업 대용량 냉온정수기 18.9L (스탠드),HQP-M50SW/HQP-M50SW1C,https://www.ajd.co.kr/electronics/overview/4020/detail/2682,https://www.ajd.co.kr/electronics/overview/4020/detail/2682,29900,4900,72,visit,,,hidden,,,,,2,,112,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":2,""textBadges"":[""위생기능 98위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":66,""편의기능"":70,""렌탈료"":80},""detailSn"":2682,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":112,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리"",""companyName"":""현대큐밍"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":25000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-46S9P510M,ajd:2660:49696,청호나이스,청호나이스 메타 디지털P 스탠드 정수기 22.5L (냉온정),WP-46S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,40900,10900,36,visit,,,hidden,,,,,0,,113,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":0,""textBadges"":[""위생기능 131위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""6개"",""살균부위"":""저수조"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":60,""편의기능"":80,""렌탈료"":80},""detailSn"":2660,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":113,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-46S9P510M,ajd:2660:49690,청호나이스,청호나이스 메타 디지털P 스탠드 정수기 22.5L (냉온정),WP-46S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,44900,14900,36,visit,,,hidden,,,,,0,,113,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":0,""textBadges"":[""위생기능 131위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""6개"",""살균부위"":""저수조"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":60,""편의기능"":80,""렌탈료"":80},""detailSn"":2660,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":113,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""2개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-46S9P510M,ajd:2660:55516,청호나이스,청호나이스 메타 디지털P 스탠드 정수기 22.5L (냉온정),WP-46S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,33900,3900,60,visit,,,hidden,,,,,0,,113,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":0,""textBadges"":[""위생기능 131위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""6개"",""살균부위"":""저수조"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":60,""편의기능"":80,""렌탈료"":80},""detailSn"":2660,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":113,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-46S9P510M,ajd:2660:55513,청호나이스,청호나이스 메타 디지털P 스탠드 정수기 22.5L (냉온정),WP-46S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,https://www.ajd.co.kr/electronics/overview/4020/detail/2660,37900,7900,60,visit,,,hidden,,,,,0,,113,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":77.8,""reviewCount"":0,""textBadges"":[""위생기능 131위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""6개"",""살균부위"":""저수조"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":60,""편의기능"":80,""렌탈료"":80},""detailSn"":2660,""lowerCategorySn"":4020,""detailAverageScore"":77.8,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":113,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""2개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-80S9P510M,ajd:3185:49466,청호나이스,청호나이스 슈퍼 아이스트리 대용량 스탠드 얼음정수기 24.6L (얼음냉온정),WI-80S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,56900,26900,36,visit,,,hidden,,,,,21,,114,"[""정수"",""냉수"",""온수"",""얼음""]","{""productMetadata"":{""totalScore"":77.7,""reviewCount"":21,""textBadges"":[""위생기능 107위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":66,""편의기능"":90,""렌탈료"":60},""detailSn"":3185,""lowerCategorySn"":4020,""detailAverageScore"":77.7,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":114,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-80S9P510M,ajd:3185:49460,청호나이스,청호나이스 슈퍼 아이스트리 대용량 스탠드 얼음정수기 24.6L (얼음냉온정),WI-80S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,60900,30900,36,visit,,,hidden,,,,,21,,114,"[""정수"",""냉수"",""온수"",""얼음""]","{""productMetadata"":{""totalScore"":77.7,""reviewCount"":21,""textBadges"":[""위생기능 107위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":66,""편의기능"":90,""렌탈료"":60},""detailSn"":3185,""lowerCategorySn"":4020,""detailAverageScore"":77.7,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":114,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""2개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-80S9P510M,ajd:3185:55458,청호나이스,청호나이스 슈퍼 아이스트리 대용량 스탠드 얼음정수기 24.6L (얼음냉온정),WI-80S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,52900,22900,60,visit,,,hidden,,,,,21,,114,"[""정수"",""냉수"",""온수"",""얼음""]","{""productMetadata"":{""totalScore"":77.7,""reviewCount"":21,""textBadges"":[""위생기능 107위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":66,""편의기능"":90,""렌탈료"":60},""detailSn"":3185,""lowerCategorySn"":4020,""detailAverageScore"":77.7,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":114,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-80S9P510M,ajd:3185:55455,청호나이스,청호나이스 슈퍼 아이스트리 대용량 스탠드 얼음정수기 24.6L (얼음냉온정),WI-80S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,https://www.ajd.co.kr/electronics/overview/4020/detail/3185,56900,26900,60,visit,,,hidden,,,,,21,,114,"[""정수"",""냉수"",""온수"",""얼음""]","{""productMetadata"":{""totalScore"":77.7,""reviewCount"":21,""textBadges"":[""위생기능 107위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":66,""편의기능"":90,""렌탈료"":60},""detailSn"":3185,""lowerCategorySn"":4020,""detailAverageScore"":77.7,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":114,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""2개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-30C9560BN,ajd:2763:84890,청호나이스,청호나이스 직수 정수기 (냉온정),WP-30C9560BN,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,30900,900,36,visit,,,hidden,,,,,133,,115,"[""정수"",""냉수"",""온수""]","{""productMetadata"":{""totalScore"":77.4,""reviewCount"":133,""textBadges"":[""위생기능 5위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""10개"",""살균부위"":""냉수관, 직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":83,""위생관리"":70,""편의기능"":80,""렌탈료"":80},""detailSn"":2763,""lowerCategorySn"":4020,""detailAverageScore"":79.5,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":115,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-30C9560BN,ajd:2763:84891,청호나이스,청호나이스 직수 정수기 (냉온정),WP-30C9560BN,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,26900,0,36,self,,,hidden,,,,,133,,115,"[""정수"",""냉수"",""온수""]","{""productMetadata"":{""totalScore"":77.4,""reviewCount"":133,""textBadges"":[""위생기능 5위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""10개"",""살균부위"":""냉수관, 직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":83,""위생관리"":70,""편의기능"":80,""렌탈료"":80},""detailSn"":2763,""lowerCategorySn"":4020,""detailAverageScore"":79.5,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":115,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""8개월필터발송 12개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-30C9560BN,ajd:2763:84893,청호나이스,청호나이스 직수 정수기 (냉온정),WP-30C9560BN,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,28900,0,60,visit,,,hidden,,,,,133,,115,"[""정수"",""냉수"",""온수""]","{""productMetadata"":{""totalScore"":77.4,""reviewCount"":133,""textBadges"":[""위생기능 5위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""10개"",""살균부위"":""냉수관, 직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":83,""위생관리"":70,""편의기능"":80,""렌탈료"":80},""detailSn"":2763,""lowerCategorySn"":4020,""detailAverageScore"":79.5,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":115,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-30C9560BN,ajd:2763:84895,청호나이스,청호나이스 직수 정수기 (냉온정),WP-30C9560BN,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,https://www.ajd.co.kr/electronics/overview/4020/detail/2763,24900,0,60,self,,,hidden,,,,,133,,115,"[""정수"",""냉수"",""온수""]","{""productMetadata"":{""totalScore"":77.4,""reviewCount"":133,""textBadges"":[""위생기능 5위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""10개"",""살균부위"":""냉수관, 직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":83,""위생관리"":70,""편의기능"":80,""렌탈료"":80},""detailSn"":2763,""lowerCategorySn"":4020,""detailAverageScore"":79.5,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":115,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""8개월필터발송 12개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
